id,date,month,day_of_week,mood,activity,circumplex.arousal,circumplex.valence,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,screen_activations,max_screen_duration_day_part,is_weekend,count_NaN,next_day_mood,3_day_valence,3_day_arousal_,3_day_screen,current_morning_mood,current_afternoon_mood,current_evening_mood,current_night_mood,mood_2_day_avg,mood_3_day_avg,mood_5_day_avg,mood_7_day_avg,evening_screentime,temp,sun_hours,sun_percentage,rain,clouds,rain_weather_interaction,sun_weather_interaction,SP500 Change,Stock_App_SP500_interaction,Circumplexity_Interaction
AS14.07,2014-04-29,4,2,5.0,0.1346382476724498,-2.0,0.0,6649.512000322342,1.0,9.0,2796.391,6168.858,931.825,,14.065,,42.602,872.169,,184.862,,,102.0,evening,no,-145,5.0,0.3166666666666666,-0.25,10439.277668952942,,,5.0,,6.375,6.05,5.416666666666667,5.583333333333333,3156.9929997920995,155.0,8.0,5.0,0.0,8.0,,,0.0047607570692913,,-0.0
AS14.07,2014-04-30,4,3,5.0,0.0241479188161226,-2.0,0.5,7197.648000955588,,,-80367.93000000001,10321.694,1436.897,,,,830.9350000000001,418.836,,206.912,,,95.0,afternoon,no,-146,5.0,0.3833333333333333,-0.7833333333333333,10111.218668460844,,5.0,,,5.875,5.916666666666667,5.296666666666667,5.44047619047619,192.70899987220764,173.0,38.0,26.0,27.0,7.0,,,0.0029920169771406,,-1.0
AS14.07,2014-05-01,5,4,5.0,0.1035845268365024,-1.6666666666666667,-0.3333333333333333,5441.058000802992,,,474.879,4111.216999999999,432.47399999999993,,,,32.19,817.0210000000001,,98.515,,,36.0,night,no,-147,6.2,0.4166666666666666,-1.25,9401.314001560211,,5.0,6.0,4.0,5.0,5.583333333333333,5.630000000000001,5.297619047619047,435.5050008296963,129.0,26.0,17.0,-1.0,6.0,,,-0.000143261481426,,0.5555555555555556
AS14.07,2014-05-02,5,5,6.2,0.0591046422012331,-0.6,0.6,5961.156999111181,,,1964.09,6094.439000000001,166.687,,,,427.039,828.253,,112.095,,,65.0,evening,no,-148,5.666666666666667,0.0555555555555554,-1.888888888888889,6429.406000693641,,6.0,7.5,4.0,5.0,5.0,5.55,5.211904761904762,4090.118999481207,135.0,93.0,62.0,0.0,2.0,,,-0.0013484450597095,,-0.36
AS14.07,2014-05-03,5,6,5.666666666666667,0.0756944444444444,-0.6666666666666666,0.0,1797.8099997043612,1.0,,290.056,294.107,303.578,,,,37.375,872.0,,,,,24.0,afternoon,yes,-149,8.0,0.2555555555555555,-1.4222222222222225,6199.954333623254,,5.5,6.0,,5.6,5.4,5.59,5.621428571428572,53.78400015830993,127.0,66.0,44.0,0.0,5.0,,,,,-0.0
AS14.07,2014-05-04,5,7,8.0,0.0822916666666667,-1.0,1.0,2201.717000484466,,,529.4329999999999,2160.107,153.388,,,,9.085,251.575,,,,,20.0,morning,yes,-150,5.5,0.0888888888888888,-0.977777777777778,4400.008333206178,,,,,5.933333333333334,5.622222222222223,5.373333333333333,5.65952380952381,,185.0,97.0,64.0,0.0,4.0,,,,,-1.0
AS14.08,2014-03-05,3,3,6.333333333333333,,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,,no,-147,7.2,0.3333333333333333,0.0,,,7.0,5.0,,6.333333333333333,6.333333333333333,6.333333333333333,6.333333333333333,,127.0,32.0,29.0,0.0,6.0,,,-5.335132643191631e-05,,0.0
AS14.08,2014-03-06,3,4,7.2,,-0.6,0.6,,,13.0,,,,,,,,,,,,,,,no,-148,7.4,0.3333333333333333,0.0,,7.0,7.0,8.0,,6.333333333333333,6.333333333333333,6.333333333333333,6.333333333333333,,123.0,25.0,22.0,-1.0,3.0,,,0.0017184082710823,,-0.36
AS14.08,2014-03-07,3,5,7.4,,0.6,1.2,,,3.0,,,,,,,,,,,,,,,no,-149,7.0,0.4666666666666667,-0.3,,7.0,7.0,8.0,,6.766666666666667,6.766666666666667,6.766666666666667,6.766666666666667,,158.0,94.0,83.0,0.0,1.0,,,0.0005380892952486,,0.72
AS14.08,2014-03-08,3,6,7.0,,0.0,1.0,,,,,,,,,,,,,,,,,,yes,-150,7.2,0.7111111111111109,0.0,,5.0,7.666666666666667,7.0,,7.300000000000001,6.977777777777778,6.977777777777778,6.977777777777778,,181.0,103.0,91.0,0.0,0.0,,,,,0.0
AS14.08,2014-03-09,3,7,7.2,,-1.0,1.2,,,,,,,,,,,,,,,,,,yes,-151,6.8,0.9333333333333332,0.0,,8.0,8.0,6.0,,7.2,7.2,6.983333333333333,6.983333333333333,,174.0,102.0,89.0,0.0,3.0,,,,,-1.2
AS14.08,2014-03-10,3,1,6.8,,-1.0,0.6,,,4.0,,,,,,,,,,,,,,,no,-152,6.6,1.133333333333333,-0.1333333333333333,,5.0,7.5,7.0,,7.1,7.2,7.026666666666666,7.026666666666666,,131.0,58.0,50.0,0.0,4.0,,,-0.0004632463094992,,-0.6
AS14.08,2014-03-11,3,2,6.6,,0.4,0.4,,,3.0,,,,,,,,,,,,,,,no,-153,7.0,0.9333333333333332,-0.6666666666666666,,6.0,7.0,6.5,,7.0,7.0,7.12,6.98888888888889,,150.0,103.0,89.0,0.0,0.0,,,-0.0050821389853683,,0.16
AS14.08,2014-03-12,3,3,7.0,,0.6,1.0,,,,,,,,,,,,,,,,,,no,-154,6.6,0.7333333333333333,-0.5333333333333333,,8.0,8.0,5.5,,6.699999999999999,6.866666666666667,7.0,6.933333333333333,,161.0,107.0,92.0,0.0,0.0,,,0.0003051708783712,,0.6
AS14.08,2014-03-13,3,4,6.6,,0.0,0.6,825.9980003833765,,11.0,169.21199999999996,287.188,,,,,208.855,200.951,,,13.062,,15.0,afternoon,no,-155,7.4,0.6666666666666666,0.0,825.9980003833765,8.0,5.5,7.0,,6.8,6.8,6.92,7.028571428571428,219.2340002059934,103.0,47.0,40.0,0.0,4.0,,,-0.0117010951305561,,0.0
AS14.08,2014-03-14,3,5,7.4,,-0.2,1.2,3377.382000684738,,11.0,592.733,382.769,,,,,42.258,861.507,1277.345,180.247,20.109,,47.0,afternoon,no,-156,6.4,0.6666666666666666,0.3333333333333333,825.9980003833765,8.0,7.5,7.0,,6.8,6.733333333333333,6.840000000000001,6.942857142857143,384.0910000801091,114.0,39.0,33.0,0.0,7.0,,,-0.0028217776974703,,-0.24
AS14.08,2014-03-15,3,6,6.4,,-0.6,0.6,1200.8120002746596,,3.0,68.456,382.204,77.59,,,17.086,71.725,581.6880000000001,,,,,19.0,evening,yes,-157,7.0,0.9333333333333332,0.1333333333333333,2101.690000534057,5.0,6.0,7.5,,7.0,7.0,6.88,6.942857142857143,782.7960007190713,127.0,70.0,59.0,0.0,6.0,,,,,-0.36
AS14.08,2014-03-16,3,7,7.0,,-1.25,1.25,2440.102999925614,,,149.23,1753.462,,,,,56.275,469.405,,,11.119,,16.0,evening,yes,-158,5.4,0.7999999999999998,-0.2666666666666666,1801.3973337809248,7.0,7.5,6.0,,6.9,6.8,6.8,6.857142857142857,2060.205000162125,118.0,0.0,0.0,0.0,8.0,,,,,-1.5625
AS14.08,2014-03-17,3,1,5.4,0.0055555555555555,0.0,0.2,1418.689000129699,,,56.584,5763.016,,,,,68.395,6973.934,,,,,28.0,afternoon,no,-159,6.4,1.0166666666666664,-0.6833333333333332,2339.4323336283373,5.0,5.0,6.0,,6.7,6.933333333333334,6.88,6.828571428571428,578.9849998950955,110.0,5.0,4.0,21.0,7.0,,,0.0096136346292403,,0.0
AS14.08,2014-03-18,3,2,6.4,0.0284913617819378,-0.2,0.6,1318.1699995994568,,,5.92,716.896,142.79000000000002,,,,47.137,403.437,,,,,22.0,evening,no,-160,7.0,0.6833333333333332,-0.6166666666666667,1686.534666776657,5.0,6.5,7.0,,6.2,6.266666666666667,6.56,6.628571428571429,868.2809998989109,135.0,62.0,51.0,-1.0,4.0,,,0.0072196189337276,,-0.12
AS14.08,2014-03-19,3,3,7.0,0.0630171632209882,-0.2,1.0,1827.459999084472,1.0,,49.837,1011.71,26.471,,,,64.362,655.237,,,18.196,,33.0,evening,no,-161,6.4,0.6833333333333332,-0.4833333333333333,1725.6539998849232,8.0,6.5,7.0,,5.9,6.266666666666667,6.5200000000000005,6.6000000000000005,894.7379996776577,200.0,113.0,93.0,0.0,2.0,,,-0.0061316493356923,,-0.2
AS14.08,2014-03-20,3,4,6.4,0.0575238776758922,-0.2,0.8,1096.5499994754791,,1.0,4862.881,279.44,,,,,48.01,669.326,,,,,27.0,evening,no,-162,6.6,0.5999999999999999,-0.1333333333333333,1521.439666271209,4.0,6.5,7.5,,6.7,6.266666666666667,6.44,6.6000000000000005,427.7950000762936,118.0,45.0,37.0,211.0,5.0,,,0.006040504799839,,-0.16
AS14.08,2014-03-21,3,5,6.6,0.0089423023646526,-0.4,0.6,2857.9249997138977,,4.0,215.864,2477.42,,,,,52.181,1085.183,,,48.316,,61.0,morning,no,-163,6.4,0.7999999999999998,-0.2,1414.0599993864691,5.5,8.0,7.0,,6.7,6.6000000000000005,6.44,6.571428571428571,337.82799983024546,106.0,34.0,28.0,1.0,4.0,,,-0.0029326714097337,,-0.24
AS14.08,2014-03-22,3,6,6.4,0.0222314544523495,-0.4,0.8,866.5940003395077,,,10.557,4329.022,,,,,43.157,452.757,89.938,,16.075,,21.0,evening,yes,-164,7.2,0.7999999999999998,-0.2666666666666666,1927.3116660912829,7.0,6.5,6.0,,6.5,6.666666666666667,6.36,6.457142857142857,548.2200002670285,97.0,64.0,52.0,39.0,4.0,,,,,-0.32
AS14.08,2014-03-23,3,7,7.2,0.0421848253883105,-0.2,0.8,1374.581000328064,2.0,,86.199,372.317,,,,,4065.138,1612.9349999999995,323.241,,82.451,,38.0,afternoon,yes,-165,6.8,0.7333333333333333,-0.3333333333333333,1607.0229998429616,6.0,7.333333333333333,8.0,,6.5,6.466666666666666,6.56,6.457142857142856,165.4149999618529,99.0,103.0,83.0,16.0,2.0,,,,,-0.16
AS14.08,2014-03-24,3,1,6.8,0.0463079127626616,-0.8,1.0,1967.9929997920997,,,14.427,194.055,,,,,52.023,1700.2120000000002,,,11.063,,33.0,evening,no,-166,7.2,0.7333333333333333,-0.3333333333333333,1699.7000001271565,6.0,7.0,7.0,,6.800000000000001,6.733333333333333,6.720000000000001,6.485714285714287,1053.8600001335144,108.0,90.0,72.0,0.0,1.0,,,-0.0048647097432581,,-0.8
AS14.08,2014-03-25,3,2,7.2,0.0168976618425147,-0.6,1.0,726.2829999923707,,1.0,73.604,1469.956,89.12,,,,46.93600000000001,441.331,,,,,26.0,evening,no,-167,6.5,0.8666666666666666,-0.4666666666666666,1403.0560001532235,7.0,7.0,7.5,,7.0,6.8,6.68,6.685714285714285,435.90999984741205,88.0,44.0,35.0,2.0,4.0,,,0.0044039398144655,,-0.6
AS14.08,2014-03-26,3,3,6.5,0.0895013931186418,-0.25,0.5,1818.4510009288792,,5.0,330.846,895.0110000000001,112.399,,,161.499,45.978,413.674,,,11.029,,49.0,afternoon,no,-168,6.333333333333333,0.9333333333333332,-0.5333333333333333,1356.285666704178,5.0,6.0,9.0,,7.0,7.066666666666666,6.840000000000001,6.8,70.21799993515013,138.0,84.0,67.0,1.0,4.0,,,-0.0070003197637347,,-0.125
AS14.08,2014-03-27,3,4,6.333333333333333,0.0870115013606352,0.0,0.5,2483.2820003032693,,6.0,128.185,1976.788,,,,,56.987,2145.012,,358.674,24.05,,40.0,evening,no,-169,6.25,0.8333333333333331,-0.5499999999999999,1504.2423335711164,5.0,6.0,8.0,,6.85,6.833333333333333,6.82,6.728571428571429,1695.5420007705693,168.0,115.0,91.0,0.0,2.0,,,-0.0019000838946738,,0.0
AS14.08,2014-03-28,3,5,6.25,0.0165597620461136,-0.25,0.5,1936.6580002307896,1.0,12.0,834.408,959.2560000000004,,,,,52.028,706.4010000000002,,167.53400000000002,,,58.0,afternoon,no,-170,7.166666666666667,0.6666666666666665,-0.2833333333333333,1676.0053337415063,7.0,5.5,7.0,,6.416666666666666,6.677777777777777,6.806666666666667,6.719047619047619,392.65000033378647,189.0,104.0,82.0,0.0,1.0,,,0.0046402218845611,,-0.125
AS14.08,2014-03-29,3,6,7.166666666666667,0.024944120627437,-0.1666666666666666,1.0,1191.82900071144,,2.0,46.795,536.168,64.889,,,,61.195,445.501,,,,,24.0,evening,yes,-171,6.8,0.5,-0.1666666666666666,2079.4636671543126,6.0,7.5,8.0,,6.291666666666666,6.361111111111112,6.616666666666665,6.669047619047619,526.1930000782011,199.0,59.0,46.0,0.0,4.0,,,,,-0.1666666666666666
AS14.08,2014-03-30,3,7,6.8,0.0784470781932718,0.0,0.6,779.892998933792,,,9.926,218.915,,,,,43.082,506.55500000000006,,,,,20.0,afternoon,yes,-172,7.6,0.6666666666666665,-0.1388888888888888,1870.589667081833,8.0,7.0,6.0,,6.708333333333334,6.583333333333333,6.69,6.778571428571429,274.8659999370576,201.0,74.0,57.0,0.0,5.0,,,,,0.0
AS14.08,2014-03-31,3,1,7.6,0.0789346518177163,0.0,1.2,1670.5409996509547,,,3.048,1230.323,20.184,,,,50.666,457.4219999999999,,,14.035,,40.0,morning,no,-173,7.2,0.6999999999999998,-0.1388888888888888,1302.7933332920072,9.0,7.5,7.0,,6.983333333333333,6.73888888888889,6.609999999999999,6.721428571428571,295.38499999046314,189.0,82.0,63.0,0.0,2.0,,,0.0079241022070266,,0.0
AS14.08,2014-04-01,4,2,7.2,0.0623538545853123,-1.0,1.0,2074.4190006256117,,,28.205,1623.59,92.105,,,,59.789,974.317,,,3.005,,32.0,evening,no,-174,6.6,0.9333333333333332,-0.0555555555555555,1214.0876664320622,7.0,7.5,7.0,,7.199999999999999,7.188888888888889,6.83,6.835714285714286,1527.8800003528602,190.0,69.0,53.0,0.0,3.0,,,0.0070393485966973,,-1.0
AS14.08,2014-04-02,4,3,6.6,0.0082895473593854,-0.4,0.8,696.810000658035,,,33.864,1809.842,19.154,,,,51.73400000000001,208.186,,,20.146,,17.0,evening,no,-175,7.0,0.9333333333333332,-0.3333333333333333,1508.2843330701191,7.0,7.0,6.0,,7.4,7.199999999999999,7.003333333333333,6.835714285714286,419.8510000705719,214.0,81.0,62.0,0.0,4.0,,,0.0028533268419763,,-0.32
AS14.08,2014-04-03,4,4,7.0,0.0787678856372969,0.0,1.3333333333333333,2837.617998838425,,,36.467,2364.911,,,,,107.15800000000002,758.856,,,50.577,,67.0,evening,no,-176,7.5,0.9999999999999996,-0.4666666666666666,1480.5900003115337,7.0,8.0,6.0,,6.9,7.133333333333333,7.073333333333333,6.85,1411.8359997272505,140.0,0.0,0.0,0.0,8.0,,,-0.0011264502910314,,0.0
AS14.08,2014-04-04,4,5,7.5,0.0311239725872736,0.25,1.25,1265.508000850678,2.0,,168.29700000000005,863.472,,,,,34.475,1643.455,,,9.065,,34.0,afternoon,no,-177,7.4,1.0444444444444445,-0.4666666666666666,1869.6156667073571,,7.0,8.0,,6.8,6.933333333333334,7.039999999999999,6.945238095238095,326.1600005626679,170.0,72.0,55.0,0.0,4.0,,,-0.0125372880054578,,0.3125
AS14.08,2014-04-05,4,6,7.4,0.1284141414141414,0.2,1.2,1735.447999954224,,,8.64,951.811,76.908,,,,46.662,633.5210000000001,,,17.057,,29.0,evening,yes,-178,7.6,1.1277777777777775,-0.05,1599.9786667823794,7.0,7.0,8.0,,7.25,7.033333333333334,7.18,7.1238095238095225,914.9820001125332,161.0,0.0,0.0,6.0,7.0,,,,,0.24
AS14.08,2014-04-06,4,7,7.6,0.0072802352888045,0.0,1.25,1296.008000373841,,,69.105,331.962,11.032,,,,34.396,532.817,,,11.055,,19.0,morning,yes,-179,7.0,1.261111111111111,0.15,1946.1913332144425,8.0,7.5,7.5,,7.45,7.3,7.140000000000001,7.1571428571428575,249.70300030708316,206.0,30.0,22.0,148.0,7.0,,,,,0.0
AS14.08,2014-04-07,4,1,7.0,0.1024731337951504,0.0,1.0,4442.053998470306,1.0,6.0,365.502,2379.268,368.396,,,,69.48,1248.4860000000003,,7.028,,,76.0,evening,no,-180,6.5,1.2333333333333332,0.15,1432.3213337262478,7.0,7.0,7.0,,7.5,7.5,7.220000000000001,7.271428571428571,2679.5579988956447,132.0,62.0,46.0,69.0,5.0,,,-0.0107501123941728,,0.0
AS14.08,2014-04-08,4,2,6.5,0.0581482922279691,-0.25,0.5,2564.4870009422293,,,67.864,1572.274,93.167,,,,56.654,1078.93,,,31.197000000000003,,66.0,evening,no,-181,6.25,1.1499999999999997,0.0666666666666666,2491.169999599457,6.0,6.0,7.0,,7.3,7.333333333333333,7.3,7.185714285714285,1068.618999958038,137.0,110.0,82.0,0.0,4.0,,,0.0037505537703756,,-0.125
AS14.08,2014-04-09,4,3,6.25,0.0403662659654395,0.25,0.5,2404.400000333786,,,112.664,1770.142,,,,,3613.761,1990.761,,,6.016,,34.0,evening,no,-182,7.6,0.9166666666666664,-0.0833333333333333,2767.516333262125,7.0,7.0,5.5,,6.75,7.033333333333334,7.2,7.0857142857142845,1369.8029999732964,146.0,15.0,11.0,0.0,8.0,,,0.0109182127043403,,0.125
AS14.08,2014-04-10,4,4,7.6,0.2065732627427378,1.2,1.4,4360.754999876022,,,90.306,3161.743,230.726,,,,82.531,877.273,,,47.583,,75.0,morning,no,-183,7.6,0.6666666666666665,0.0,3136.980333248774,8.0,6.5,8.5,,6.375,6.583333333333333,6.95,7.035714285714286,534.424000024796,155.0,59.0,43.0,0.0,5.0,,,-0.0208847955509128,,1.68
AS14.08,2014-04-11,4,5,7.6,0.0741355491619203,0.6,1.0,1581.921000719071,1.0,,51.944,452.74799999999993,32.147,,,,48.116,990.3209999999998,,,3.01,,40.0,afternoon,no,-184,7.0,0.7999999999999998,0.3999999999999999,3109.88066705068,8.0,7.5,7.5,,6.925,6.783333333333332,6.99,7.121428571428572,384.9340002536775,150.0,67.0,49.0,0.0,4.0,,,-0.0094867736625443,,0.6
AS14.08,2014-04-12,4,6,7.0,0.0250274391551291,0.0,0.8,767.0680000782012,,,,1912.357,,,,,108.724,519.463,,,,,23.0,afternoon,yes,-185,7.6,0.9666666666666665,0.6833333333333332,2782.358666976293,7.0,7.5,6.5,,7.6,7.15,6.989999999999999,7.135714285714286,216.92499971389765,134.0,97.0,71.0,-1.0,6.0,,,,,0.0
AS14.08,2014-04-13,4,7,7.6,0.004827095791619,0.0,1.2,2078.9600002765656,,,8.147,658.403,221.563,,,,119.435,2874.2200000000003,,,5.043,,35.0,afternoon,yes,-186,6.6,1.0666666666666664,0.6,2236.581333557765,8.0,7.5,7.5,,7.3,7.399999999999999,6.989999999999999,7.078571428571428,294.580000400543,116.0,71.0,51.0,8.0,5.0,,,,,0.0
AS14.08,2014-04-14,4,1,6.6,0.0649030865558514,0.2,0.6,3426.076000928881,,,89.01599999999999,1931.73,81.273,,,45.241,122.035,1121.678,,,31.393,,58.0,afternoon,no,-187,6.4,1.0,0.1999999999999999,1475.983000357946,8.0,6.5,6.0,,7.3,7.399999999999999,7.209999999999999,7.078571428571429,505.8380005359658,111.0,57.0,41.0,-1.0,5.0,,,0.0082172862255087,,0.12
AS14.08,2014-04-15,4,2,6.4,0.034090909090909,-0.8,0.6,3149.4779992103604,,,313.846,2067.439,36.189,,,,54.181,711.717,,,,,33.0,evening,no,-188,6.6,0.8666666666666666,0.0666666666666666,2090.7013337612166,7.0,6.0,6.5,,7.1,7.066666666666666,7.279999999999999,7.021428571428571,2137.0389997959164,148.0,130.0,93.0,0.0,0.0,,,0.0067573077914855,,-0.48
AS14.08,2014-04-16,4,3,6.6,0.0685973564143854,-0.6,0.8,1724.2629995346065,,,122.282,853.409,22.458,,,48.299,45.32899999999999,595.5500000000001,,,33.39,,33.0,afternoon,no,-189,6.2,0.7999999999999998,-0.2,2884.838000138602,7.0,6.0,7.0,,6.5,6.866666666666666,7.040000000000001,7.007142857142858,732.5859997272487,174.0,61.0,44.0,16.0,5.0,,,0.0104884905586892,,-0.48
AS14.08,2014-04-17,4,4,6.2,0.0971815674258687,-1.0,0.8,3259.406999349593,,,111.431,1016.883,144.717,,,,188.899,676.2249999999999,1114.867,,3.038,,45.0,afternoon,no,-190,6.0,0.6666666666666665,-0.4000000000000001,2766.605666557949,7.0,5.5,6.5,,6.5,6.533333333333334,6.839999999999999,7.057142857142857,387.46799993515,118.0,45.0,32.0,9.0,6.0,,,0.0013638529097057,,-0.8
AS14.08,2014-04-18,4,5,6.0,0.0490419861447403,-0.4,0.6,936.6079995632168,,,8.937,178.033,,,,,67.792,678.915,,,,,22.0,evening,no,-191,7.8,0.7333333333333331,-0.7999999999999999,2711.0493326981878,6.0,7.0,5.0,,6.4,6.4,6.68,6.857142857142857,414.5159997940066,154.0,101.0,71.0,3.0,3.0,,,,,-0.24
AS14.08,2014-04-19,4,6,7.8,0.0390028943861402,1.4,1.2,2355.328998804096,,,324.362,840.206,88.565,,,,46.933,1092.221,,22.302,7.023,,28.0,evening,yes,-192,6.4,0.7333333333333333,-0.6666666666666666,1973.425999482473,8.0,8.0,7.5,,6.1,6.266666666666667,6.36,6.628571428571428,1872.4319994449652,212.0,94.0,66.0,0.0,3.0,,,,,1.68
AS14.08,2014-04-20,4,7,6.4,0.0048993447953894,-1.2,0.8,1317.5869996547704,,,2291.8390000000004,85.04199999999999,173.542,,,,36.373000000000005,5884.73,,17.156,15.074,,21.0,afternoon,yes,-193,6.4,0.8666666666666666,0.0,2183.7813325723023,7.0,7.0,5.5,,6.9,6.666666666666667,6.6,6.742857142857142,353.36699962615995,154.0,33.0,23.0,5.0,6.0,,,,,-0.96
AS14.08,2014-04-21,4,1,6.4,0.0292949596667519,-1.0,0.6,2076.093999624253,,,90.122,600.2099999999999,437.264,,,5.032,31.308,905.644,,,6.026,,23.0,morning,no,-194,6.0,0.8666666666666666,-0.0666666666666667,1536.507999340695,6.0,6.0,7.0,,7.1,6.733333333333333,6.6,6.571428571428571,370.8099999427793,175.0,84.0,59.0,0.0,5.0,,,0.003775123551313,,-0.6
AS14.08,2014-04-22,4,2,6.0,0.0773999430387924,-0.6,0.4,1819.2249996662133,,,109.492,795.3119999999999,21.094,,,,46.998,843.2529999999999,,,,,31.0,evening,no,-195,5.6,0.8666666666666664,-0.2666666666666666,1916.3366660277068,6.0,6.5,5.5,,6.4,6.866666666666667,6.56,6.542857142857144,821.9610002040863,202.0,107.0,74.0,0.0,4.0,,,0.0040921390251265,,-0.24
AS14.08,2014-04-23,4,3,5.6,0.1249760272490379,0.0,0.4,1554.5250003337856,,,153.90400000000002,1044.884,,,,,51.104,435.924,,,,,47.0,afternoon,no,-196,6.666666666666667,0.5999999999999999,-0.9333333333333336,1737.635332981746,5.0,5.0,6.5,,6.2,6.266666666666667,6.5200000000000005,6.485714285714286,393.5629997253413,195.0,22.0,15.0,83.0,5.0,,,-0.0022133138632202,,0.0
AS14.08,2014-04-24,4,4,6.666666666666667,0.1280059119507768,0.3333333333333333,1.0,1965.2279994487767,,,26.486,1270.667,82.896,,,,547.374,554.572,,,,,37.0,morning,no,-197,6.333333333333333,0.4666666666666665,-0.5333333333333333,1816.6146665414171,5.0,7.5,,,5.8,6.0,6.44,6.342857142857143,,231.0,101.0,70.0,12.0,4.0,,,0.0017169605671216,,0.3333333333333333
AS14.08,2014-04-25,4,5,6.333333333333333,0.0283210125448028,0.0,0.8,2004.857000589372,,,92.297,10351.418,,,,163.344,51.705,812.872,,,,,21.0,evening,no,-198,6.0,0.5999999999999998,-0.0888888888888888,1779.6593331495922,5.0,6.0,6.5,,6.133333333333333,6.088888888888889,6.213333333333333,6.40952380952381,978.0240001678472,179.0,56.0,38.0,0.0,6.0,,,-0.0080963909784891,,0.0
AS14.08,2014-04-26,4,6,6.0,0.0471788194444444,-0.5,0.25,702.6440005302428,,,276.46,156.572,,,,,29.159,237.624,,,,,19.0,afternoon,yes,-199,6.0,0.7333333333333333,0.1111111111111111,1841.5366667906449,7.0,5.5,6.0,,6.5,6.199999999999999,6.2,6.457142857142857,191.2330000400544,153.0,14.0,10.0,20.0,6.0,,,,,-0.125
AS14.08,2014-04-27,4,7,6.0,0.0054298371647509,-0.8333333333333334,0.6666666666666666,2228.388000011444,,3.0,100.223,704.723,835.74,,,,34.178000000000004,700.6910000000001,,,,,12.0,afternoon,yes,-200,5.8,0.6833333333333331,-0.0555555555555555,1557.5763335227973,6.5,5.5,6.0,,6.166666666666666,6.333333333333333,6.119999999999999,6.200000000000001,935.9609999656676,159.0,6.0,4.0,-1.0,7.0,,,,,-0.5555555555555556
AS14.08,2014-04-28,4,1,5.8,0.0222524154589372,-0.8,0.6,864.7580003738399,,,127.955,122.743,109.162,,,,45.431,461.776,,,,,18.0,evening,no,-201,5.75,0.5722222222222221,-0.4444444444444445,1645.296333710353,8.0,5.5,5.0,,6.0,6.111111111111111,6.119999999999999,6.142857142857143,351.87800025939924,157.0,29.0,20.0,12.0,7.0,,,0.0032360358580392,,-0.48
AS14.08,2014-04-29,4,2,5.75,0.0309961484593837,-0.25,0.25,2025.4379999637604,,,21.515,1157.159,111.408,,,,39.375,694.2059999999999,,,,,31.0,afternoon,no,-202,6.666666666666667,0.5055555555555554,-0.7111111111111111,1265.2633336385093,4.0,6.0,7.0,,5.9,5.933333333333334,6.16,6.057142857142857,770.2889997959134,155.0,8.0,5.0,0.0,8.0,,,0.0047607570692913,,-0.0625
AS14.08,2014-04-30,4,3,6.666666666666667,0.034825039929765,-0.5,1.0,3999.000998735421,,,38.781,3192.407,202.554,,,,38.314,523.0989999999999,,,,,25.0,evening,no,-203,7.0,0.5055555555555554,-0.6277777777777778,1706.194666783015,6.5,6.0,7.5,,5.775,5.8500000000000005,5.976666666666667,6.021428571428571,3285.815999507897,173.0,38.0,26.0,27.0,7.0,,,0.0029920169771406,,-0.5
AS14.08,2014-05-01,5,4,7.0,0.0373140985529644,0.4,0.8,5458.796000480648,,,96.708,9933.223000000002,3751.748,,,,57.046,442.8970000000001,,,202.552,,27.0,morning,no,-204,7.2,0.6166666666666665,-0.5166666666666666,2296.3989996910072,8.0,7.0,6.5,,6.208333333333334,6.072222222222223,6.043333333333334,6.173809523809523,707.9390003681184,129.0,26.0,17.0,-1.0,6.0,,,-0.000143261481426,,0.32
AS14.08,2014-05-02,5,5,7.2,0.1817380077030812,-0.4,1.0,703.1720004081726,,,29.822,157.96099999999998,29.418,,,,45.74,436.494,,,3.172,,15.0,afternoon,no,-205,7.4,0.6833333333333332,-0.1166666666666666,3827.7449997266094,7.0,7.0,7.5,,6.833333333333334,6.472222222222222,6.243333333333334,6.221428571428571,166.66500020027158,135.0,93.0,62.0,0.0,2.0,,,-0.0013484450597095,,-0.4
AS14.08,2014-05-03,5,6,7.4,0.2218137298647595,0.4,1.0,883.2579998970027,,,86.962,1322.47,,,,,36.627,437.165,,6.071,44.214,,20.0,evening,yes,-206,6.8,0.9333333333333332,-0.1666666666666666,3386.9896665414144,7.0,7.0,8.0,,7.1,6.955555555555556,6.483333333333334,6.345238095238095,387.7190001010894,127.0,66.0,44.0,0.0,5.0,,,,,0.4
AS14.08,2014-05-04,5,7,6.8,0.0432776127692456,-0.2,1.0,1968.681000471115,1.0,,162.032,780.0079999999999,,,,,34.334,681.4110000000001,,311.75699999999995,,,34.0,night,yes,-207,6.666666666666667,0.9333333333333332,0.1333333333333333,2348.408666928608,7.0,7.5,,,7.300000000000001,7.2,6.803333333333333,6.545238095238095,614.0929999351506,185.0,97.0,64.0,0.0,4.0,,,,,-0.2
